Belarus,2004,x,x,x,x,x,x,x,x,x,x,x,8868.0
Belarus,2006,x,x,x,x,x,x,x,x,x,x,x,8248.0
Belgium,1965,x,x,x,x,x,x,x,x,x,x,x,10469.0
Belgium,1966,x,x,x,x,x,x,x,x,x,x,x,11055.0
Belgium,1967,x,x,x,x,x,x,x,x,x,x,x,10906.0
Belgium,1968,x,x,x,x,x,x,x,x,x,x,x,10513.0
Belgium,1969,x,x,x,x,x,x,x,x,x,x,x,10738.0
Belgium,1970,x,x,x,x,x,x,x,x,x,x,x,11096.0
Belgium,1972,x,x,x,x,x,x,x,x,x,x,x,11732.0
Belgium,1973,x,x,x,x,x,x,x,x,x,x,x,11514.0
Belgium,1974,x,x,x,x,x,x,x,x,x,x,x,11175.0
Belgium,1975,x,x,x,x,x,x,x,x,x,x,x,10675.0
Belgium,1976,x,x,x,x,x,x,x,x,x,x,x,10301.0
Belgium,1977,x,x,x,x,x,x,x,x,x,x,x,9672.0
Belgium,1978,x,x,x,x,x,x,x,x,x,x,x,9099.0
Belgium,1979,x,x,x,x,x,x,x,x,x,x,x,8509.0
Belgium,1980,x,x,x,x,x,x,x,x,x,x,x,7902.0
Belgium,1981,x,x,x,x,x,x,x,x,x,x,x,7355.0
Belgium,1982,x,x,x,x,x,x,x,x,x,x,x,6633.0
Belgium,1983,x,x,x,x,x,x,x,x,x,x,x,5933.0
Belgium,1986,x,x,x,x,x,x,x,x,x,x,x,4231.0
Belgium,1987,x,x,x,x,x,x,x,x,x,x,x,3932.0
Belgium,1992,x,x,x,x,x,x,x,x,x,x,x,3605.0
Bermuda,1965,x,x,x,x,x,x,x,x,x,x,x,156.0
Bermuda,1975,x,x,x,x,x,x,x,x,x,x,x,178.0
Bermuda,1976,x,x,x,x,x,x,x,x,x,x,x,125.0
Bermuda,1977,x,x,x,x,x,x,x,x,x,x,x,130.0
Bermuda,1978,x,x,x,x,x,x,x,x,x,x,x,85.0
Bermuda,1979,x,x,x,x,x,x,x,x,x,x,x,83.0
Bermuda,1980,x,x,x,x,x,x,x,x,x,x,x,100.0
Bermuda,1981,x,x,x,x,x,x,x,x,x,x,x,92.0
Bermuda,1982,x,x,x,x,x,x,x,x,x,x,x,85.0
Bermuda,1983,x,x,x,x,x,x,x,x,x,x,x,90.0
Bermuda,1984,x,x,x,x,x,x,x,x,x,x,x,74.0
Bermuda,1985,x,x,x,x,x,x,x,x,x,x,x,69.0
Bermuda,1986,x,x,x,x,x,x,x,x,x,x,x,61.0
Bermuda,1987,x,x,x,x,x,x,x,x,x,x,x,80.0
Bermuda,1988,x,x,x,x,x,x,x,x,x,x,x,85.0
Bermuda,1989,x,x,x,x,x,x,x,x,x,x,x,85.0
Bermuda,1990,x,x,x,x,x,x,x,x,x,x,x,78.0
Bermuda,1991,x,x,x,x,x,x,x,x,x,x,x,71.0
Bermuda,1995,x,x,x,x,x,x,x,x,x,x,x,63.0
Bermuda,1996,x,x,x,x,x,x,x,x,x,x,x,70.0
Bermuda,1997,x,x,x,x,x,x,x,x,x,x,x,88.0
Bermuda,1998,x,x,x,x,x,x,x,x,x,x,x,66.0
Bermuda,1999,x,x,x,x,x,x,x,x,x,x,x,53.0
Bermuda,2000,x,x,x,x,x,x,x,x,x,x,x,45.0
Bermuda,2001,x,x,x,x,x,x,x,x,x,x,x,69.0
Bermuda,2002,x,x,x,x,x,x,x,x,x,x,x,57.0
Bermuda,2003,x,x,x,x,x,x,x,x,x,x,x,79.0
Bermuda,2006,x,x,x,x,x,x,x,x,x,x,x,38.0
Bermuda,2007,x,x,x,x,x,x,x,x,x,x,x,27.0
Bermuda,2008,x,x,x,x,x,x,x,x,x,x,x,33.0
Bermuda,2009,x,x,x,x,x,x,x,x,x,x,x,35.0
Bermuda,2010,x,x,x,x,x,x,x,x,x,x,x,34.0
Bosnia and Herzegovina,1990,x,x,x,x,x,x,x,x,x,x,x,6941.0
Bosnia and Herzegovina,1991,x,x,x,x,x,x,x,x,x,x,x,6676.0
Bosnia and Herzegovina,1996,x,x,x,x,x,x,x,x,x,x,x,3761.0
Bosnia and Herzegovina,1997,x,x,x,x,x,x,x,x,x,x,x,4416.0
Bosnia and Herzegovina,1998,x,x,x,x,x,x,x,x,x,x,x,3193.0
Bosnia and Herzegovina,1999,x,x,x,x,x,x,x,x,x,x,x,2981.0
Bosnia and Herzegovina,2000,x,x,x,x,x,x,x,x,x,x,x,2532.0
Bosnia and Herzegovina,2001,x,x,x,x,x,x,x,x,x,x,x,2632.0
Bosnia and Herzegovina,2002,x,x,x,x,x,x,x,x,x,x,x,2362.0
Bosnia and Herzegovina,2003,x,x,x,x,x,x,x,x,x,x,x,1957.0
Bosnia and Herzegovina,2004,x,x,x,x,x,x,x,x,x,x,x,2139.0
Bosnia and Herzegovina,2005,x,x,x,x,x,x,x,x,x,x,x,2091.0
Bosnia and Herzegovina,2006,x,x,x,x,x,x,x,x,x,x,x,2072.0
Bosnia and Herzegovina,2007,x,x,x,x,x,x,x,x,x,x,x,2030.0
Bosnia and Herzegovina,2008,x,x,x,x,x,x,x,x,x,x,x,2115.0
British Virgin Islands,1979,x,x,x,x,x,x,x,x,x,x,x,42.0
British Virgin Islands,1980,x,x,x,x,x,x,x,x,x,x,x,33.0
British Virgin Islands,1981,x,x,x,x,x,x,x,x,x,x,x,35.0
British Virgin Islands,1982,x,x,x,x,x,x,x,x,x,x,x,33.0
British Virgin Islands,1983,x,x,x,x,x,x,x,x,x,x,x,39.0
British Virgin Islands,1984,x,x,x,x,x,x,x,x,x,x,x,27.0
British Virgin Islands,1985,x,x,x,x,x,x,x,x,x,x,x,27.0
British Virgin Islands,1986,x,x,x,x,x,x,x,x,x,x,x,32.0
British Virgin Islands,1987,x,x,x,x,x,x,x,x,x,x,x,26.0
British Virgin Islands,1988,x,x,x,x,x,x,x,x,x,x,x,30.0
Brunei Darussalam,1970,x,x,x,x,x,x,x,x,x,x,x,507.0
Brunei Darussalam,1971,x,x,x,x,x,x,x,x,x,x,x,554.0
Brunei Darussalam,1972,x,x,x,x,x,x,x,x,x,x,x,486.0
Brunei Darussalam,1973,x,x,x,x,x,x,x,x,x,x,x,411.0
Brunei Darussalam,1974,x,x,x,x,x,x,x,x,x,x,x,500.0
Brunei Darussalam,1976,x,x,x,x,x,x,x,x,x,x,x,44.0
Brunei Darussalam,1978,x,x,x,x,x,x,x,x,x,x,x,550.0
Brunei Darussalam,1981,x,x,x,x,x,x,x,x,x,x,x,500.0
Brunei Darussalam,1982,x,x,x,x,x,x,x,x,x,x,x,471.0
Brunei Darussalam,1983,x,x,x,x,x,x,x,x,x,x,x,452.0
Brunei Darussalam,1984,x,x,x,x,x,x,x,x,x,x,x,401.0
Brunei Darussalam,1985,x,x,x,x,x,x,x,x,x,x,x,451.0
Brunei Darussalam,1986,x,x,x,x,x,x,x,x,x,x,x,460.0
Brunei Darussalam,1987,x,x,x,x,x,x,x,x,x,x,x,517.0
Brunei Darussalam,1988,x,x,x,x,x,x,x,x,x,x,x,417.0
Brunei Darussalam,1989,x,x,x,x,x,x,x,x,x,x,x,432.0
Brunei Darussalam,1990,x,x,x,x,x,x,x,x,x,x,x,361.0
Brunei Darussalam,1991,x,x,x,x,x,x,x,x,x,x,x,406.0
Brunei Darussalam,1992,x,x,x,x,x,x,x,x,x,x,x,459.0
Brunei Darussalam,1996,x,x,x,x,x,x,x,x,x,x,x,410.0
Brunei Darussalam,1997,x,x,x,x,x,x,x,x,x,x,x,399.0
Brunei Darussalam,1998,x,x,x,x,x,x,x,x,x,x,x,432.0
Brunei Darussalam,1999,x,x,x,x,x,x,x,x,x,x,x,420.0
Brunei Darussalam,2000,x,x,x,x,x,x,x,x,x,x,x,446.0
Brunei Darussalam,2001,x,x,x,x,x,x,x,x,x,x,x,417.0
Brunei Darussalam,2002,x,x,x,x,x,x,x,x,x,x,x,394.0
Brunei Darussalam,2006,x,x,x,x,x,x,x,x,x,x,x,290.0
Brunei Darussalam,2007,x,x,x,x,x,x,x,x,x,x,x,314.0
Brunei Darussalam,2008,x,x,x,x,x,x,x,x,x,x,x,283.0
Bulgaria,1965,x,x,x,x,x,x,x,x,x,x,x,23433.0
Bulgaria,1966,x,x,x,x,x,x,x,x,x,x,x,22525.0
Bulgaria,1967,x,x,x,x,x,x,x,x,x,x,x,23303.0
Bulgaria,1968,x,x,x,x,x,x,x,x,x,x,x,25795.0
Bulgaria,1969,x,x,x,x,x,x,x,x,x,x,x,25157.0
Bulgaria,1970,x,x,x,x,x,x,x,x,x,x,x,23812.0
Bulgaria,1971,x,x,x,x,x,x,x,x,x,x,x,23066.0
Bulgaria,1972,x,x,x,x,x,x,x,x,x,x,x,22897.0
Bulgaria,1973,x,x,x,x,x,x,x,x,x,x,x,23859.0
Bulgaria,1974,x,x,x,x,x,x,x,x,x,x,x,24252.0
Bulgaria,1975,x,x,x,x,x,x,x,x,x,x,x,23887.0
Bulgaria,1976,x,x,x,x,x,x,x,x,x,x,x,24243.0
Bulgaria,1977,x,x,x,x,x,x,x,x,x,x,x,24280.0
Bulgaria,1978,x,x,x,x,x,x,x,x,x,x,x,24008.0
Bulgaria,1979,x,x,x,x,x,x,x,x,x,x,x,24699.0
Bulgaria,1980,x,x,x,x,x,x,x,x,x,x,x,24563.0
Bulgaria,1981,x,x,x,x,x,x,x,x,x,x,x,23532.0
Bulgaria,1982,x,x,x,x,x,x,x,x,x,x,x,24612.0
Bulgaria,1983,x,x,x,x,x,x,x,x,x,x,x,23664.0
Bulgaria,1984,x,x,x,x,x,x,x,x,x,x,x,23588.0
Bulgaria,1985,x,x,x,x,x,x,x,x,x,x,x,23211.0
Bulgaria,1986,x,x,x,x,x,x,x,x,x,x,x,23561.0
Bulgaria,1987,x,x,x,x,x,x,x,x,x,x,x,23965.0
Bulgaria,1988,x,x,x,x,x,x,x,x,x,x,x,24586.0
Bulgaria,1989,x,x,x,x,x,x,x,x,x,x,x,23495.0
Bulgaria,1990,x,x,x,x,x,x,x,x,x,x,x,22518.0
Bulgaria,1992,x,x,x,x,x,x,x,x,x,x,x,21963.0
Bulgaria,1993,x,x,x,x,x,x,x,x,x,x,x,21025.0
Bulgaria,1994,x,x,x,x,x,x,x,x,x,x,x,18851.0
Bulgaria,1995,x,x,x,x,x,x,x,x,x,x,x,16278.0
Bulgaria,1997,x,x,x,x,x,x,x,x,x,x,x,13071.0
Bulgaria,2000,x,x,x,x,x,x,x,x,x,x,x,12787.0
Bulgaria,2001,x,x,x,x,x,x,x,x,x,x,x,11629.0
Bulgaria,2002,x,x,x,x,x,x,x,x,x,x,x,10763.0
Bulgaria,2003,x,x,x,x,x,x,x,x,x,x,x,10389.0
Bulgaria,2005,x,x,x,x,x,x,x,x,x,x,x,10078.0
Bulgaria,2006,x,x,x,x,x,x,x,x,x,x,x,10244.0
Canada,1965,x,x,x,x,x,x,x,x,x,x,x,41740.0
Canada,1966,x,x,x,x,x,x,x,x,x,x,x,42455.0
Canada,1967,x,x,x,x,x,x,x,x,x,x,x,41265.0
Canada,1968,x,x,x,x,x,x,x,x,x,x,x,40708.0
Canada,1969,x,x,x,x,x,x,x,x,x,x,x,40930.0
Canada,1970,x,x,x,x,x,x,x,x,x,x,x,42574.0
Canada,1971,x,x,x,x,x,x,x,x,x,x,x,40480.0
Canada,1972,x,x,x,x,x,x,x,x,x,x,x,39937.0
Canada,1973,x,x,x,x,x,x,x,x,x,x,x,39852.0
Canada,1974,x,x,x,x,x,x,x,x,x,x,x,38626.0
Canada,1975,x,x,x,x,x,x,x,x,x,x,x,39193.0
Canada,1976,x,x,x,x,x,x,x,x,x,x,x,37314.0
Canada,1977,x,x,x,x,x,x,x,x,x,x,x,36294.0
Canada,1978,x,x,x,x,x,x,x,x,x,x,x,34031.0
Canada,1979,x,x,x,x,x,x,x,x,x,x,x,31956.0
Canada,1980,x,x,x,x,x,x,x,x,x,x,x,31273.0
Canada,1981,x,x,x,x,x,x,x,x,x,x,x,29330.0
Canada,1982,x,x,x,x,x,x,x,x,x,x,x,28543.0
Canada,1983,x,x,x,x,x,x,x,x,x,x,x,25604.0
Canada,1984,x,x,x,x,x,x,x,x,x,x,x,23885.0
Canada,1985,x,x,x,x,x,x,x,x,x,x,x,22315.0
Canada,1986,x,x,x,x,x,x,x,x,x,x,x,21662.0
Canada,1987,x,x,x,x,x,x,x,x,x,x,x,21216.0
Canada,1988,x,x,x,x,x,x,x,x,x,x,x,21304.0
Canada,1989,x,x,x,x,x,x,x,x,x,x,x,22697.0
Canada,1990,x,x,x,x,x,x,x,x,x,x,x,23418.0
Canada,1992,x,x,x,x,x,x,x,x,x,x,x,24248.0
Canada,1993,x,x,x,x,x,x,x,x,x,x,x,23693.0
Canada,1994,x,x,x,x,x,x,x,x,x,x,x,23980.0
Canada,1995,x,x,x,x,x,x,x,x,x,x,x,23657.0
Canada,1996,x,x,x,x,x,x,x,x,x,x,x,21824.0
Canada,1997,x,x,x,x,x,x,x,x,x,x,x,19920.0
Canada,1999,x,x,x,x,x,x,x,x,x,x,x,18982.0
Canada,2000,x,x,x,x,x,x,x,x,x,x,x,17503.0
Canada,2001,x,x,x,x,x,x,x,x,x,x,x,16572.0
Canada,2002,x,x,x,x,x,x,x,x,x,x,x,15533.0
Canada,2003,x,x,x,x,x,x,x,x,x,x,x,14945.0
Canada,2004,x,x,x,x,x,x,x,x,x,x,x,14816.0
Canada,2005,x,x,x,x,x,x,x,x,x,x,x,14013.0
Canada,2006,x,x,x,x,x,x,x,x,x,x,x,14548.0
Canada,2007,x,x,x,x,x,x,x,x,x,x,x,15280.0
Canada,2008,x,x,x,x,x,x,x,x,x,x,x,15704.0
Canada,2009,x,x,x,x,x,x,x,x,x,x,x,15638.0
Cape Verde,1979,x,x,x,x,x,x,x,x,x,x,x,833.0
Cape Verde,1980,x,x,x,x,x,x,x,x,x,x,x,1075.0
Cape Verde,1981,x,x,x,x,x,x,x,x,x,x,x,1235.0
Cape Verde,1982,x,x,x,x,x,x,x,x,x,x,x,1514.0
Cape Verde,1983,x,x,x,x,x,x,x,x,x,x,x,1686.0
Cape Verde,1984,x,x,x,x,x,x,x,x,x,x,x,1679.0
Cape Verde,1985,x,x,x,x,x,x,x,x,x,x,x,1669.0
Cape Verde,1990,x,x,x,x,x,x,x,x,x,x,x,1422.0
Cayman Islands,1981,x,x,x,x,x,x,x,x,x,x,x,68.0
Cayman Islands,1982,x,x,x,x,x,x,x,x,x,x,x,44.0
Cayman Islands,1983,x,x,x,x,x,x,x,x,x,x,x,70.0
Cayman Islands,1986,x,x,x,x,x,x,x,x,x,x,x,62.0
Cayman Islands,1987,x,x,x,x,x,x,x,x,x,x,x,57.0
Cayman Islands,1988,x,x,x,x,x,x,x,x,x,x,x,69.0
Cayman Islands,1989,x,x,x,x,x,x,x,x,x,x,x,75.0
Cayman Islands,1990,x,x,x,x,x,x,x,x,x,x,x,101.0
Cayman Islands,1991,x,x,x,x,x,x,x,x,x,x,x,76.0
Cayman Islands,1992,x,x,x,x,x,x,x,x,x,x,x,74.0
Cayman Islands,1993,x,x,x,x,x,x,x,x,x,x,x,70.0
Cayman Islands,1994,x,x,x,x,x,x,x,x,x,x,x,64.0
Cayman Islands,2009,x,x,x,x,x,x,x,x,x,x,x,50.0
Cayman Islands,2010,x,x,x,x,x,x,x,x,x,x,x,51.0
Chile,1965,x,x,x,x,x,x,x,x,x,x,x,32160.0
Chile,1966,x,x,x,x,x,x,x,x,x,x,x,32558.0
Chile,1967,x,x,x,x,x,x,x,x,x,x,x,33282.0
Chile,1968,x,x,x,x,x,x,x,x,x,x,x,32197.0
Chile,1969,x,x,x,x,x,x,x,x,x,x,x,32668.0
Chile,1970,x,x,x,x,x,x,x,x,x,x,x,33872.0
Chile,1971,x,x,x,x,x,x,x,x,x,x,x,37451.0
Chile,1972,x,x,x,x,x,x,x,x,x,x,x,40662.0
Chile,1973,x,x,x,x,x,x,x,x,x,x,x,41030.0
Chile,1974,x,x,x,x,x,x,x,x,x,x,x,40792.0
Chile,1975,x,x,x,x,x,x,x,x,x,x,x,39836.0
Chile,1976,x,x,x,x,x,x,x,x,x,x,x,38353.0
Chile,1977,x,x,x,x,x,x,x,x,x,x,x,36742.0
Chile,1978,x,x,x,x,x,x,x,x,x,x,x,37728.0
Chile,1979,x,x,x,x,x,x,x,x,x,x,x,37443.0
Chile,1980,x,x,x,x,x,x,x,x,x,x,x,39158.0
Chile,1981,x,x,x,x,x,x,x,x,x,x,x,40928.0
Chile,1982,x,x,x,x,x,x,x,x,x,x,x,39993.0
Chile,1983,x,x,x,x,x,x,x,x,x,x,x,36784.0
Chile,1984,x,x,x,x,x,x,x,x,x,x,x,38330.0
Chile,1985,x,x,x,x,x,x,x,x,x,x,x,35606.0
Chile,1986,x,x,x,x,x,x,x,x,x,x,x,36533.0
Chile,1987,x,x,x,x,x,x,x,x,x,x,x,36230.0
Chile,1988,x,x,x,x,x,x,x,x,x,x,x,38071.0
Chile,1989,x,x,x,x,x,x,x,x,x,x,x,39834.0
Chile,1990,x,x,x,x,x,x,x,x,x,x,x,40285.0
Chile,1991,x,x,x,x,x,x,x,x,x,x,x,39030.0
Chile,1992,x,x,x,x,x,x,x,x,x,x,x,38483.0
Chile,1993,x,x,x,x,x,x,x,x,x,x,x,38426.0
Chile,1994,x,x,x,x,x,x,x,x,x,x,x,38848.0
Chile,1995,x,x,x,x,x,x,x,x,x,x,x,38885.0
Chile,1996,x,x,x,x,x,x,x,x,x,x,x,39701.0
Chile,1997,x,x,x,x,x,x,x,x,x,x,x,40734.0
Chile,1998,x,x,x,x,x,x,x,x,x,x,x,41530.0
Chile,1999,x,x,x,x,x,x,x,x,x,x,x,40439.0
Chile,2000,x,x,x,x,x,x,x,x,x,x,x,40312.0
Chile,2001,x,x,x,x,x,x,x,x,x,x,x,39884.0
Chile,2002,x,x,x,x,x,x,x,x,x,x,x,37618.0
Chile,2003,x,x,x,x,x,x,x,x,x,x,x,34832.0
Chile,2005,x,x,x,x,x,x,x,x,x,x,x,36078.0
Chile,2006,x,x,x,x,x,x,x,x,x,x,x,37773.0
Chile,2007,x,x,x,x,x,x,x,x,x,x,x,39605.0
Chile,2008,x,x,x,x,x,x,x,x,x,x,x,40927.0
Chile,2009,x,x,x,x,x,x,x,x,x,x,x,40702.0
Chile,2010,x,x,x,x,x,x,x,x,x,x,x,39010.0
"China, Hong Kong SAR",1969,x,x,x,x,x,x,x,x,x,x,x,3830.0
"China, Hong Kong SAR",1970,x,x,x,x,x,x,x,x,x,x,x,3610.0
"China, Hong Kong SAR",1971,x,x,x,x,x,x,x,x,x,x,x,3431.0
"China, Hong Kong SAR",1972,x,x,x,x,x,x,x,x,x,x,x,3817.0
"China, Hong Kong SAR",1973,x,x,x,x,x,x,x,x,x,x,x,4012.0
"China, Hong Kong SAR",1974,x,x,x,x,x,x,x,x,x,x,x,4417.0
"China, Hong Kong SAR",1975,x,x,x,x,x,x,x,x,x,x,x,4306.0
"China, Hong Kong SAR",1976,x,x,x,x,x,x,x,x,x,x,x,4536.0
"China, Hong Kong SAR",1977,x,x,x,x,x,x,x,x,x,x,x,4638.0
"China, Hong Kong SAR",1978,x,x,x,x,x,x,x,x,x,x,x,4163.0
"China, Hong Kong SAR",1979,x,x,x,x,x,x,x,x,x,x,x,3565.0
"China, Hong Kong SAR",1980,x,x,x,x,x,x,x,x,x,x,x,3476.0
"China, Hong Kong SAR",1981,x,x,x,x,x,x,x,x,x,x,x,3221.0
"China, Hong Kong SAR",1982,x,x,x,x,x,x,x,x,x,x,x,2627.0
"China, Hong Kong SAR",1983,x,x,x,x,x,x,x,x,x,x,x,2439.0
"China, Hong Kong SAR",1984,x,x,x,x,x,x,x,x,x,x,x,1999.0
"China, Hong Kong SAR",1985,x,x,x,x,x,x,x,x,x,x,x,1877.0
"China, Hong Kong SAR",1986,x,x,x,x,x,x,x,x,x,x,x,1512.0
"China, Hong Kong SAR",1987,x,x,x,x,x,x,x,x,x,x,x,1306.0
"China, Hong Kong SAR",1988,x,x,x,x,x,x,x,x,x,x,x,1327.0
"China, Hong Kong SAR",1989,x,x,x,x,x,x,x,x,x,x,x,1254.0
"China, Hong Kong SAR",1990,x,x,x,x,x,x,x,x,x,x,x,1201.0
"China, Hong Kong SAR",1991,x,x,x,x,x,x,x,x,x,x,x,1270.0
"China, Hong Kong SAR",1992,x,x,x,x,x,x,x,x,x,x,x,1264.0
"China, Hong Kong SAR",1993,x,x,x,x,x,x,x,x,x,x,x,1336.0
"China, Hong Kong SAR",1994,x,x,x,x,x,x,x,x,x,x,x,1308.0
"China, Hong Kong SAR",1995,x,x,x,x,x,x,x,x,x,x,x,1191.0
"China, Hong Kong SAR",1996,x,x,x,x,x,x,x,x,x,x,x,1181.0
"China, Hong Kong SAR",1997,x,x,x,x,x,x,x,x,x,x,x,1169.0
"China, Hong Kong SAR",1998,x,x,x,x,x,x,x,x,x,x,x,1128.0
"China, Hong Kong SAR",1999,x,x,x,x,x,x,x,x,x,x,x,1041.0
"China, Hong Kong SAR",2000,x,x,x,x,x,x,x,x,x,x,x,981.0
"China, Hong Kong SAR",2001,x,x,x,x,x,x,x,x,x,x,x,886.0
"China, Hong Kong SAR",2002,x,x,x,x,x,x,x,x,x,x,x,800.0
"China, Hong Kong SAR",2003,x,x,x,x,x,x,x,x,x,x,x,762.0
"China, Hong Kong SAR",2004,x,x,x,x,x,x,x,x,x,x,x,844.0
"China, Hong Kong SAR",2005,x,x,x,x,x,x,x,x,x,x,x,828.0
"China, Hong Kong SAR",2006,x,x,x,x,x,x,x,x,x,x,x,894.0
"China, Hong Kong SAR",2007,x,x,x,x,x,x,x,x,x,x,x,870.0
"China, Hong Kong SAR",2008,x,x,x,x,x,x,x,x,x,x,x,832.0
"China, Hong Kong SAR",2009,x,x,x,x,x,x,x,x,x,x,x,759.0
"China, Hong Kong SAR",2010,x,x,x,x,x,x,x,x,x,x,x,806.0
"China, Hong Kong SAR",2011,x,x,x,x,x,x,x,x,x,x,x,783.0
"China, Macao SAR",1965,x,x,x,x,x,x,x,x,x,x,x,89.0
"China, Macao SAR",1966,x,x,x,x,x,x,x,x,x,x,x,101.0
"China, Macao SAR",1967,x,x,x,x,x,x,x,x,x,x,x,76.0
"China, Macao SAR",1968,x,x,x,x,x,x,x,x,x,x,x,83.0
"China, Macao SAR",1969,x,x,x,x,x,x,x,x,x,x,x,63.0
"China, Macao SAR",1970,x,x,x,x,x,x,x,x,x,x,x,65.0
"China, Macao SAR",1971,x,x,x,x,x,x,x,x,x,x,x,93.0
"China, Macao SAR",1972,x,x,x,x,x,x,x,x,x,x,x,88.0
"China, Macao SAR",1973,x,x,x,x,x,x,x,x,x,x,x,106.0
"China, Macao SAR",1974,x,x,x,x,x,x,x,x,x,x,x,105.0
"China, Macao SAR",1975,x,x,x,x,x,x,x,x,x,x,x,124.0
"China, Macao SAR",1976,x,x,x,x,x,x,x,x,x,x,x,92.0
"China, Macao SAR",1977,x,x,x,x,x,x,x,x,x,x,x,136.0
"China, Macao SAR",1978,x,x,x,x,x,x,x,x,x,x,x,111.0
"China, Macao SAR",1979,x,x,x,x,x,x,x,x,x,x,x,80.0
"China, Macao SAR",1980,x,x,x,x,x,x,x,x,x,x,x,111.0
"China, Macao SAR",1981,x,x,x,x,x,x,x,x,x,x,x,137.0
"China, Macao SAR",1982,x,x,x,x,x,x,x,x,x,x,x,136.0
"China, Macao SAR",1983,x,x,x,x,x,x,x,x,x,x,x,139.0
"China, Macao SAR",1984,x,x,x,x,x,x,x,x,x,x,x,122.0
"China, Macao SAR",1985,x,x,x,x,x,x,x,x,x,x,x,113.0
"China, Macao SAR",1986,x,x,x,x,x,x,x,x,x,x,x,106.0
"China, Macao SAR",1987,x,x,x,x,x,x,x,x,x,x,x,112.0
"China, Macao SAR",1988,x,x,x,x,x,x,x,x,x,x,x,80.0
"China, Macao SAR",1989,x,x,x,x,x,x,x,x,x,x,x,107.0
"China, Macao SAR",1990,x,x,x,x,x,x,x,x,x,x,x,111.0
"China, Macao SAR",1991,x,x,x,x,x,x,x,x,x,x,x,119.0
"China, Macao SAR",1992,x,x,x,x,x,x,x,x,x,x,x,101.0
"China, Macao SAR",1993,x,x,x,x,x,x,x,x,x,x,x,78.0
"China, Macao SAR",1994,x,x,x,x,x,x,x,x,x,x,x,89.0
"China, Macao SAR",1995,x,x,x,x,x,x,x,x,x,x,x,97.0
"China, Macao SAR",1996,x,x,x,x,x,x,x,x,x,x,x,78.0
"China, Macao SAR",1997,x,x,x,x,x,x,x,x,x,x,x,74.0
"China, Macao SAR",1998,x,x,x,x,x,x,x,x,x,x,x,80.0
"China, Macao SAR",1999,x,x,x,x,x,x,x,x,x,x,x,98.0
"China, Macao SAR",2000,x,x,x,x,x,x,x,x,x,x,x,93.0
"China, Macao SAR",2001,x,x,x,x,x,x,x,x,x,x,x,92.0
"China, Macao SAR",2003,x,x,x,x,x,x,x,x,x,x,x,87.0
"China, Macao SAR",2004,x,x,x,x,x,x,x,x,x,x,x,80.0
"China, Macao SAR",2005,x,x,x,x,x,x,x,x,x,x,x,74.0
"China, Macao SAR",2006,x,x,x,x,x,x,x,x,x,x,x,82.0
"China, Macao SAR",2007,x,x,x,x,x,x,x,x,x,x,x,75.0
"China, Macao SAR",2008,x,x,x,x,x,x,x,x,x,x,x,68.0
"China, Macao SAR",2009,x,x,x,x,x,x,x,x,x,x,x,65.0
"China, Macao SAR",2010,x,x,x,x,x,x,x,x,x,x,x,55.0
Cook Islands,1971,x,x,x,x,x,x,x,x,x,x,x,112.0
Cook Islands,1972,x,x,x,x,x,x,x,x,x,x,x,125.0
Cook Islands,1973,x,x,x,x,x,x,x,x,x,x,x,113.0
Cook Islands,1974,x,x,x,x,x,x,x,x,x,x,x,104.0
Cook Islands,1975,x,x,x,x,x,x,x,x,x,x,x,80.0
Cook Islands,1976,x,x,x,x,x,x,x,x,x,x,x,64.0
Cook Islands,1977,x,x,x,x,x,x,x,x,x,x,x,84.0
Cook Islands,1979,x,x,x,x,x,x,x,x,x,x,x,85.0
Cook Islands,1980,x,x,x,x,x,x,x,x,x,x,x,86.0
Cook Islands,1981,x,x,x,x,x,x,x,x,x,x,x,95.0
Cook Islands,1982,x,x,x,x,x,x,x,x,x,x,x,93.0
Cook Islands,1984,x,x,x,x,x,x,x,x,x,x,x,107.0
Cook Islands,1985,x,x,x,x,x,x,x,x,x,x,x,99.0
Cook Islands,1986,x,x,x,x,x,x,x,x,x,x,x,119.0
Cook Islands,1987,x,x,x,x,x,x,x,x,x,x,x,95.0
Cook Islands,1988,x,x,x,x,x,x,x,x,x,x,x,87.0
Costa Rica,1965,x,x,x,x,x,x,x,x,x,x,x,8059.0
Costa Rica,1966,x,x,x,x,x,x,x,x,x,x,x,8402.0
Costa Rica,1967,x,x,x,x,x,x,x,x,x,x,x,8766.0
Costa Rica,1968,x,x,x,x,x,x,x,x,x,x,x,8883.0
Costa Rica,1969,x,x,x,x,x,x,x,x,x,x,x,9183.0
Costa Rica,1970,x,x,x,x,x,x,x,x,x,x,x,9542.0
Costa Rica,1971,x,x,x,x,x,x,x,x,x,x,x,9683.0
Costa Rica,1972,x,x,x,x,x,x,x,x,x,x,x,10651.0
Costa Rica,1973,x,x,x,x,x,x,x,x,x,x,x,10334.0
Costa Rica,1974,x,x,x,x,x,x,x,x,x,x,x,11683.0
Costa Rica,1976,x,x,x,x,x,x,x,x,x,x,x,12001.0
Costa Rica,1977,x,x,x,x,x,x,x,x,x,x,x,13181.0
Costa Rica,1978,x,x,x,x,x,x,x,x,x,x,x,13716.0
Costa Rica,1979,x,x,x,x,x,x,x,x,x,x,x,14006.0
Costa Rica,1980,x,x,x,x,x,x,x,x,x,x,x,14227.0
